NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027
180009897145;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;419.6;449.4;449.4;429.5;ADBACEDCEBAECBECDCEDBCCBBDCCDBEADBEEEDAABBEAA;CAACDCEABCEABCECBCDACBDADAAAAEBCADEECCDDCBEAB;99999DCEBBBBCBDEAEEDABBCEABCDACADECEEEBADADABBACBE;ABEDCBECBABEEDACABBBDBDCEDAADACDEACABAABDAEAC;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;100;80;80;0;380;B;B;F;F;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;B;A
180009898130;2018;7;M;0;3;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;434;468;391.4;392.6;DBCBAECBECCAABDACCBBCACEEEBEAEEACDCBAAEECCBAA;AAACACBEAABBBBAEAAABADAADAACADAACAEEAABEBEDAB;99999CACEEEEBEDEEDEAECEDBBAAEDADAEEAAABEAABABADAED;CACACEEBECBECCCACBDACAEDABCAEEEDAA*EABAEEEACA;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;80;40;40;80;20;260;C;D;B;B;5;C;A;C;D;A;B;B;A;A;A;A;A;A;C;B;A;C;A;A;B;B;A
180009899932;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;477.5;612.2;598.2;671.2;BADCEBABEABABCECDABCCBACCCDABCACEBDBEABCBDABA;BAECBECBDCDEBCAEDBCBAAABBEEAAABAADEEDCDDEBEBB;BBEDC99999ABEABECAADCBDBDABACACBDBBDDCBBDDEEBDCBEB;BADBACEBAEADBDECBABACDAABCDADCEBBCEEEDEADDCAB;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;100;60;520;F;E;F;D;2;F;A;B;D;B;A;B;A;A;A;B;A;A;B;B;A;C;A;B;B;B;B
180009906394;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;412.9;634.1;550.6;673.9;BEEBCEABADDAADACDBEDDABDBBDACBCAEECECDDCDABDE;ACABCBBDECBEBBEEABECBEADBDEEAACACCBEBACAABCED;99999DBAAACDECBDABECEDEDEBBEBDECBADDECDDBADAABDADC;ADDAEDEABCAADABCADCDECBCBBEAAEEDDCCBDAEDBDACA;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;100;120;100;120;140;580;E;D;D;D;5;E;A;C;C;A;B;B;A;B;B;B;A;A;B;B;A;D;A;B;B;B;B
180009906396;2018;4;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;F;3;A;A;B;C;A;A;B;B;A;A;A;A;A;B;B;A;B;B;A;A;B;A
180009910557;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;498;413.3;436.5;451.8;DDEEBACBEAAAAABCADAAAAAABEECCBAACBEBAACCABCCB;CDDDBBEACEABBBBACDBADADBBAABBCAACCABEADBCADDD;99999AAAAADAEAAAACAAAADCCEABEBBCCDEEEAACABCEEBCBBB;CCDCBDEADDDCCCCDBDCAAAAAEEBBADBDDDDDABCBBBDEE;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;120;40;40;120;40;360;D;E;C;B;6;F;A;C;C;A;C;B;A;B;A;A;A;A;C;B;A;D;A;A;A;B;A
180009913710;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;A;B;6;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180009915098;2018;14;F;1;3;2;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;H;B;B;3;A;A;B;B;A;B;B;A;B;A;A;A;A;B;B;A;B;A;C;A;B;A
180009917007;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;4;B;A;B;A;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180009919821;2018;6;M;0;3;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;B;B;B;5;C;A;B;C;A;B;B;A;B;A;A;A;A;B;B;A;C;A;A;B;B;A
180009922441;2018;5;F;;0;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;B;B;5;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;B;B;A
180009922800;2018;2;M;0;3;1;2;0;3;1;0;1301902;Itacoatiara;13;AM;3;2;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;463.9;587.1;576.3;436.7;BBBDDDDDDAEEBBBCBCBBCCAACADDCCACBBDAEBAEEDEBC;EADEDAEADEDEDAEADBECADCEBBCCEBCAEDBDDECDDBEEB;BEADC99999ABAEDACAAEDACDBAADEDABBBACBAABDCCBDDCDAB;EECCCCBEECDEECBACAADCBCAEDCBADBCBABABABABBBBB;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;100;60;520;E;F;B;B;5;B;A;B;C;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;A;B;A
180009923704;2018;3;M;;0;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;D;C;C;5;D;A;B;B;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B;B;A
180009924017;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;425.2;450.6;427.4;377.7;EADAEECDDBDACADBCBDCBEAEBBDDECADBCBEACBAADECA;AEDCBDEBACCDBEDCEDDABBABBEAEBEAEBECBBBDAADEEA;CDCED99999ABDEBABCADEBDACDEDBAEABBDCDEDBAEEBBDEAAE;CEDDBDCADDDDBDECEEDACECEBEAECAEEABCDCDADCEDBB;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;80;120;80;100;0;380;C;D;A;A;5;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180009924199;2018;10;F;;0;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;D;C;C;4;C;A;B;B;A;B;B;A;A;A;A;A;A;B;B;A;C;A;A;B;B;A
180009926942;2018;11;F;0;3;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;453;458;;;428.9;448;;;EABABCEDAABCBAABDADEBAAAABACCDCACCADBEABDCDDE;99999BAEBBABEEDEEBBAEEBAABCAADDDCDAECBCEABDAABAAAA;;1;;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;;1;100;100;60;80;40;380;D;D;C;C;5;D;A;C;C;A;B;B;A;A;A;B;A;A;C;B;A;D;A;A;B;B;A
180009927965;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;454;457;;;490.8;381.3;;;CDCACCDACCCCDDABEEABBDDAAEDBAABAACCAACABAAAAE;CCCCE99999EEAACEBBEBADDBCCACABEAACDDAEDCEEBAADEDAB;;0;;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;;4;0;0;0;0;0;0;D;D;B;C;3;C;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;B;A;A;A;B;A
180009927983;2018;4;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;417.3;461.5;389.1;473.5;EBDBCBCCBCBCBAECBBACEBBAEECBCDDBCDBECBCADCBEA;BAEADAAADBBAECDADBEECCAABCBDBDCBCADEBECBBBDCA;99999EECCCBACADEAACBEDADCACDBBEAAAAAADBBDDCAEBBDDC;DDEBEDDADBECBEEDDCABBCDEADCEBEEDDAEEADCBBADBC;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;1;80;40;40;60;40;260;E;E;C;C;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180009934874;2018;3;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;420.8;405.7;424.1;491.6;BEDBAECBAAABDCDBCDDADCDCBBCDCACDACCCAABCDDBAE;BAAACCEBCCBBAACCAAACCEAEDCDACEEDDEEEDDBCABCAE;99999CDBAEEBDEEECEAAABABCDBEAACDEDABDBCCABDCABDBBB;EBCBCDCDBCACDADBBDBDECCDDCABBBDDAABDABBCCDCBD;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;80;80;40;440;C;C;D;B;4;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;B;A;B;A;B;A
180009938005;2018;6;F;0;3;3;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;404.3;563.7;486.3;483.7;BBBCAABBDBCACACCDAEACCDBBBCEBCAAABEEABCAACAEA;EBBAEEAADAEBBEAEAABBCEAAADADADDECADAABEAAEAEA;BCCBD99999EEDADDEBCABDEDABEDAEBDECAEBDBBABAAEABDAB;ABEEAEADABAAECABEACEEBAABABAAACCDABAAABCABDAD;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;60;60;100;60;400;H;B;F;B;5;B;A;B;D;A;B;B;A;B;B;A;A;A;B;A;A;C;A;A;B;B;A
180009938269;2018;9;F;1;3;1;2;0;2;3;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;451;455;;;419.9;376.2;;;EBAABBABABABABABBEABACABCABCDABCDAEAECEAB.ACD;ABEAE99999.......DAEDBACBCAABECABDEDAEACBDBEEBCBE.;;0;;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;;1;120;120;120;120;80;560;E;G;B;B;3;B;A;B;B;A;A;B;A;A;A;A;B;A;B;A;A;C;A;A;B;B;A
180009939736;2018;5;F;0;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;488.9;570.2;524.2;491.3;ACCBAECAEBEEBBEDEEBAECABCABAAEAACEAAABECEEBBC;EAABECCCEAAEDAAEDEECBEACBACADEBAABBABBAABDAAB;BEDCC99999DBEEDBEBAABBBABABAAECDBECEEEDBEDBEBCCAAC;CECCCCDEEDDDAAEACDAACDAAEDACAECDDDCABDDADEDDD;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;120;120;100;580;C;B;A;A;4;C;A;B;C;A;A;B;A;A;A;A;A;A;D;B;A;D;A;A;B;B;A
180009945735;2018;4;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;D;A;7;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180009946117;2018;3;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;547.8;543.2;549.7;489.6;DABEACAEEBEBCADDBDDACADEBBAACCAAABEECBAECBCCB;EABAAADBBAECBAABCEBAEEAAADAEABEACAABBABAAEDEA;99999DDDDBAAEBBEBACBBBABABAAAABDCACABDCBAACDBAAAAC;BEEAAEEBEACEACEECDDADACCDBDAAABBAADBDACBADAEA;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;120;120;100;100;560;H;H;F;D;5;C;A;C;C;A;B;B;A;B;B;A;A;A;B;B;B;D;A;A;A;B;B
180009953309;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;391.3;503.5;524.3;499.5;BCAEBCBCABEECACAEDBEBACEACDDDBDEBDCABEECAACEB;CCBCBDEDBBEDBBBA*ADBCBBAADBAACCEACBCEEADACADB;99999DDCBAECDBDDCBDACAEAABAAABCDCBCADDBECBEDBCACBC;BCEEAEEAAEBCBAEBBDBCEAEABEEBCAACAAB*EBBEECAEA;1;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;120;40;40;140;40;380;E;G;B;D;5;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;B;D;A;A;A;B;A
180009955074;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;457.2;553.8;483.1;509.9;ACBEBCDCBBBBAACEADCCDCACDDBCCDADACBEACABAEDDA;BADADCBAAECBAADDAEBBBCADDEAACEEACCACEBAAAAADB;CABDE99999BCEDBECEADEABAAADDBBADBCADCCDDDDBB.DBCAA;DBDACEAABDAADAEEDBCABAAEDDEAEDCDBCDADAAAEE*BD;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;100;80;80;500;E;E;C;D;5;C;A;B;C;A;B;B;B;B;A;A;A;A;B;B;A;B;A;A;B;B;A
180009955474;2018;4;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;422.5;407.6;436.2;392.4;BADBAEBCCACEBBDADEBCBBDBCEDECAACABCCAAECADECB;DA*EEEDEAAEAEDBACAEBEAADEDACBDBBBAAABCCBEDCBC;99999EBBDEADAEDCAAAABCEDECAACABEBEABECBAECBBBDBADB;CEEEABDACBECBAAECABCABEDDCAABCADCDAEAADBBAABC;1;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;120;100;120;40;500;E;E;A;A;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180009956026;2018;5;M;0;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;452;456;;;586.2;469.9;;;AECACCCAAAAECAEEDEEBBAAAABBBAEBAADADEEBAEEAAD;99999EBCBBAECEDBCEEADAEABEADAAACDADBCCAAADCEAAACCE;;1;;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;;1;120;60;60;120;40;400;H;D;A;A;8;C;A;B;D;A;A;B;B;B;A;A;A;A;B;B;A;D;B;A;A;B;A
180009956876;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;439.7;478.2;572.7;616.1;EEEEEBEBDADEEBCBBEEEBEAEDEBEDEACECABCDAABEACC;DDCDCCDDABDDDADEDDDBBAAADEDEDDDDDEADDDDDDDADB;BEADE99999DBEADECBAEDBCBEBCAABCBBADDDEABBCCDBECDCB;ABCDDDEBBBACDDECBCCEECAACADCBECCCCCAEABBAEDDE;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;100;120;120;140;120;600;F;E;E;B;3;C;A;D;C;B;B;B;B;B;A;B;A;A;B;A;A;D;A;B;B;B;A
180009962363;2018;3;F;0;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;396.7;559.9;489.6;442.4;ECBECEEBECBCBCCDCACEDCEBDECBCBADDACEBACADAECE;AEBABEBADCCBABCDAECABDEEDBCDEEDCECCABCDADADED;99999DBCEAEAADCABEADEBBBACAEDABEBBEAAEDDACBBBBEECE;CBEDABDAACADAEBCDEDABBECACDBDECEEDDBA*AABDCCA;1;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;120;120;120;120;120;600;B;B;A;A;5;B;A;A;C;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;A;B;A
180009963032;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;2;1;1301902;Itacoatiara;13;AM;1;0;0;1;449;;;462;450.9;;;517.1;ACEACBADEDBAADCEABDADEBDEBAECDDCCBDBECDCBACBB;;;CCDBEDAABDBBEAAEADDCEDDACBBDAEBCADBCD*AEDDEBC;0;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;;;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;;;;;;;;H;H;A;A;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;A;B;A;A;B;A
180009963304;2018;2;F;0;3;1;2;0;4;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;450;453;458;461;550.5;654.1;566.1;539.3;ACBEEDAEAAEBCCDDBABEAECADAACBADEACBDCDCDBBCDB;DBCBBEDEDEACBCDBCECECCBECEEBEBAEADECAADBDEBEE;BCEEB99999AAEADBBDCBABADEBECDEBCBABDDECBAAADBCBADC;BEBDACABEEBCCCCDBAACEBECADECADEBEADADEBCCBDDA;0;ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB;ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE;BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED;EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX;1;160;40;40;140;40;420;B;E;B;B;3;D;A;B;C;A;B;B;A;B;A;A;A;A;C;A;A;C;A;B;A;B;C
180009968057;2018;4;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;449;451;455;462;378.4;432.3;492.5;417.8;ECDAACBDBEADBDDEBDBCADBECABDECECBDAACEDBCADEB;AEBBCAADBEADBCAECBDACBEDBACBCEDCBCABECABDABEC;99999DEEABDAEBEBCECBACDAABEDADEAEDDBDAECDB*ECACBDB;CEBDAEBCADBEACDADBCEBDCAECDBAEDACBDCAEDACBEDA;1;EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE;CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE;BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA;ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA;3;0;0;0;0;0;0;B;E;A;A;5;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;A;B;A
180009969486;2018;2;M;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;447;452;456;459;453.8;552.1;445.2;470.5;BBBCABCBEADCBCECECECCECECADEBADCAECBDADBABBCD;ABACCEBBADAADBCCCEACBCAABEACDAEACDEACECADDCBA;CECDA99999DBBBDCEDABEDADBCADEDACAEAACEAEB.DCABADEA;ABCCEBACEEBBACBABADADCBAADDDACABCACAEADDDCABA;0;BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED;AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC;BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB;ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB;1;120;40;40;140;40;380;D;C;B;B;5;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
180009974282;2018;2;F;0;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;448;454;457;460;406.8;580.2;345;382.4;AEBEBECDABCBBAAAADCABCADEDACCEDCAEEBADEDCBAAA;EEBBBABBAECEBADBDEACDEEDCDEAEEAEDBEABCBBAAECE;CDAEA99999BEEACADDAAAABCDCEDBABABBDAAADCDECBCADDAA;DABADDAACDDBDEBBAEACADBBECEDBACABBDCDAACCBDAE;0;BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA;CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD;CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED;ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD;1;140;120;120;140;60;580;B;C;A;B;5;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;B;A
